CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
CHLD 52 0.000000 1677250357.5226
CHLD 53 0.000000 1677250357.5226
CHLD 54 0.000000 1677250357.5226
CHLD 55 0.000000 1677250357.5226
MEM 4035.339844 1677250357.6386
CHLD 0 3211.695312 1677250357.6522
CHLD 1 280.136719 1677250357.6522
CHLD 2 0.000000 1677250357.6522
CHLD 3 0.000000 1677250357.6522
CHLD 4 0.000000 1677250357.6523
CHLD 5 0.000000 1677250357.6523
CHLD 6 0.000000 1677250357.6523
CHLD 7 0.000000 1677250357.6523
CHLD 8 0.000000 1677250357.6523
CHLD 9 0.000000 1677250357.6523
CHLD 10 0.000000 1677250357.6523
CHLD 11 0.000000 1677250357.6523
CHLD 12 0.000000 1677250357.6524
CHLD 13 0.000000 1677250357.6524
CHLD 14 0.000000 1677250357.6524
CHLD 15 0.000000 1677250357.6524
CHLD 16 0.000000 1677250357.6524
CHLD 17 0.000000 1677250357.6524
CHLD 18 0.000000 1677250357.6524
CHLD 19 0.000000 1677250357.6524
CHLD 20 280.136719 1677250357.6525
CHLD 21 0.000000 1677250357.6525
CHLD 22 0.000000 1677250357.6525
CHLD 23 0.000000 1677250357.6525
CHLD 24 0.000000 1677250357.6525
CHLD 25 0.000000 1677250357.6525
CHLD 26 0.000000 1677250357.6525
CHLD 27 0.000000 1677250357.6525
CHLD 28 0.000000 1677250357.6526
CHLD 29 0.000000 1677250357.6526
CHLD 30 0.000000 1677250357.6526
CHLD 31 0.000000 1677250357.6526
CHLD 32 0.000000 1677250357.6526
CHLD 33 0.000000 1677250357.6526
CHLD 34 0.000000 1677250357.6526
CHLD 35 0.000000 1677250357.6526
CHLD 36 0.000000 1677250357.6527
CHLD 37 0.000000 1677250357.6527
CHLD 38 0.000000 1677250357.6527
CHLD 39 0.000000 1677250357.6527
CHLD 40 0.000000 1677250357.6527
CHLD 41 0.000000 1677250357.6527
CHLD 42 0.000000 1677250357.6527
CHLD 43 0.000000 1677250357.6527
CHLD 44 0.000000 1677250357.6528
CHLD 45 0.000000 1677250357.6528
CHLD 46 0.000000 1677250357.6528
CHLD 47 0.000000 1677250357.6528
CHLD 48 0.000000 1677250357.6528
CHLD 49 0.000000 1677250357.6528
CHLD 50 0.000000 1677250357.6528
CHLD 51 0.000000 1677250357.6528
CHLD 52 0.000000 1677250357.6529
CHLD 53 0.000000 1677250357.6529
CHLD 54 0.000000 1677250357.6529
CHLD 55 0.000000 1677250357.6529
MEM 4035.339844 1677250357.7689
CHLD 0 3211.695312 1677250357.7838
CHLD 1 280.136719 1677250357.7838
CHLD 2 0.000000 1677250357.7838
CHLD 3 0.000000 1677250357.7838
CHLD 4 0.000000 1677250357.7838
CHLD 5 0.000000 1677250357.7839
CHLD 6 0.000000 1677250357.7839
CHLD 7 0.000000 1677250357.7839
CHLD 8 0.000000 1677250357.7839
CHLD 9 0.000000 1677250357.7839
CHLD 10 0.000000 1677250357.7839
CHLD 11 0.000000 1677250357.7839
CHLD 12 0.000000 1677250357.7839
CHLD 13 0.000000 1677250357.7840
CHLD 14 0.000000 1677250357.7840
CHLD 15 0.000000 1677250357.7840
CHLD 16 0.000000 1677250357.7840
CHLD 17 0.000000 1677250357.7840
CHLD 18 0.000000 1677250357.7840
CHLD 19 0.000000 1677250357.7840
CHLD 20 280.136719 1677250357.7840
CHLD 21 0.000000 1677250357.7841
CHLD 22 0.000000 1677250357.7841
CHLD 23 0.000000 1677250357.7841
CHLD 24 0.000000 1677250357.7841
CHLD 25 0.000000 1677250357.7841
CHLD 26 0.000000 1677250357.7841
CHLD 27 0.000000 1677250357.7841
CHLD 28 0.000000 1677250357.7842
CHLD 29 0.000000 1677250357.7842
CHLD 30 0.000000 1677250357.7842
CHLD 31 0.000000 1677250357.7842
CHLD 32 0.000000 1677250357.7842
CHLD 33 0.000000 1677250357.7842
CHLD 34 0.000000 1677250357.7842
CHLD 35 0.000000 1677250357.7842
CHLD 36 0.000000 1677250357.7843
CHLD 37 0.000000 1677250357.7843
CHLD 38 0.000000 1677250357.7843
CHLD 39 0.000000 1677250357.7843
CHLD 40 0.000000 1677250357.7843
CHLD 41 0.000000 1677250357.7843
CHLD 42 0.000000 1677250357.7843
CHLD 43 0.000000 1677250357.7843
CHLD 44 0.000000 1677250357.7844
CHLD 45 0.000000 1677250357.7844
CHLD 46 0.000000 1677250357.7844
CHLD 47 0.000000 1677250357.7844
CHLD 48 0.000000 1677250357.7844
CHLD 49 0.000000 1677250357.7844
CHLD 50 0.000000 1677250357.7844
CHLD 51 0.000000 1677250357.7844
CHLD 52 0.000000 1677250357.7845
CHLD 53 0.000000 1677250357.7845
CHLD 54 0.000000 1677250357.7845
CHLD 55 0.000000 1677250357.7845
MEM 4035.339844 1677250357.9005
CHLD 0 3211.695312 1677250357.9146
CHLD 1 280.136719 1677250357.9146
CHLD 2 0.000000 1677250357.9146
CHLD 3 0.000000 1677250357.9146
CHLD 4 0.000000 1677250357.9147
CHLD 5 0.000000 1677250357.9147
CHLD 6 0.000000 1677250357.9147
CHLD 7 0.000000 1677250357.9147
CHLD 8 0.000000 1677250357.9147
CHLD 9 0.000000 1677250357.9147
CHLD 10 0.000000 1677250357.9147
CHLD 11 0.000000 1677250357.9147
CHLD 12 0.000000 1677250357.9148
CHLD 13 0.000000 1677250357.9148
CHLD 14 0.000000 1677250357.9148
CHLD 15 0.000000 1677250357.9148
CHLD 16 0.000000 1677250357.9148
CHLD 17 0.000000 1677250357.9148
CHLD 18 0.000000 1677250357.9148
CHLD 19 0.000000 1677250357.9148
CHLD 20 280.136719 1677250357.9149
CHLD 21 0.000000 1677250357.9149
CHLD 22 0.000000 1677250357.9149
CHLD 23 0.000000 1677250357.9149
CHLD 24 0.000000 1677250357.9149
CHLD 25 0.000000 1677250357.9149
CHLD 26 0.000000 1677250357.9149
CHLD 27 0.000000 1677250357.9150
CHLD 28 0.000000 1677250357.9150
CHLD 29 0.000000 1677250357.9150
CHLD 30 0.000000 1677250357.9150
CHLD 31 0.000000 1677250357.9150
CHLD 32 0.000000 1677250357.9150
CHLD 33 0.000000 1677250357.9150
CHLD 34 0.000000 1677250357.9150
CHLD 35 0.000000 1677250357.9151
CHLD 36 0.000000 1677250357.9151
CHLD 37 0.000000 1677250357.9151
CHLD 38 0.000000 1677250357.9151
CHLD 39 0.000000 1677250357.9151
CHLD 40 0.000000 1677250357.9151
CHLD 41 0.000000 1677250357.9151
CHLD 42 0.000000 1677250357.9151
CHLD 43 0.000000 1677250357.9152
CHLD 44 0.000000 1677250357.9152
CHLD 45 0.000000 1677250357.9152
CHLD 46 0.000000 1677250357.9152
CHLD 47 0.000000 1677250357.9152
CHLD 48 0.000000 1677250357.9152
CHLD 49 0.000000 1677250357.9152
CHLD 50 0.000000 1677250357.9152
CHLD 51 0.000000 1677250357.9153
CHLD 52 0.000000 1677250357.9153
CHLD 53 0.000000 1677250357.9153
CHLD 54 0.000000 1677250357.9153
CHLD 55 0.000000 1677250357.9153
MEM 4122.210938 1677250358.0314
CHLD 0 3298.093750 1677250358.0462
CHLD 1 280.136719 1677250358.0462
CHLD 2 0.000000 1677250358.0462
CHLD 3 0.000000 1677250358.0463
CHLD 4 0.000000 1677250358.0463
CHLD 5 0.000000 1677250358.0463
CHLD 6 0.000000 1677250358.0463
CHLD 7 0.000000 1677250358.0463
CHLD 8 0.000000 1677250358.0463
CHLD 9 0.000000 1677250358.0463
CHLD 10 0.000000 1677250358.0463
CHLD 11 0.000000 1677250358.0464
CHLD 12 0.000000 1677250358.0464
CHLD 13 0.000000 1677250358.0464
CHLD 14 0.000000 1677250358.0464
CHLD 15 0.000000 1677250358.0464
CHLD 16 0.000000 1677250358.0464
CHLD 17 0.000000 1677250358.0464
CHLD 18 0.000000 1677250358.0464
CHLD 19 0.000000 1677250358.0465
CHLD 20 275.363281 1677250358.0465
CHLD 21 0.000000 1677250358.0465
CHLD 22 0.000000 1677250358.0465
CHLD 23 0.000000 1677250358.0465
CHLD 24 0.000000 1677250358.0465
CHLD 25 0.000000 1677250358.0465
CHLD 26 0.000000 1677250358.0466
CHLD 27 0.000000 1677250358.0466
CHLD 28 0.000000 1677250358.0466
CHLD 29 0.000000 1677250358.0466
CHLD 30 0.000000 1677250358.0466
CHLD 31 0.000000 1677250358.0466
CHLD 32 0.000000 1677250358.0466
CHLD 33 0.000000 1677250358.0466
CHLD 34 0.000000 1677250358.0467
CHLD 35 0.000000 1677250358.0467
CHLD 36 0.000000 1677250358.0467
CHLD 37 0.000000 1677250358.0467
CHLD 38 0.000000 1677250358.0467
CHLD 39 0.000000 1677250358.0467
CHLD 40 0.000000 1677250358.0467
CHLD 41 0.000000 1677250358.0467
CHLD 42 0.000000 1677250358.0468
CHLD 43 0.000000 1677250358.0468
CHLD 44 0.000000 1677250358.0468
CHLD 45 0.000000 1677250358.0468
CHLD 46 0.000000 1677250358.0468
CHLD 47 0.000000 1677250358.0468
CHLD 48 0.000000 1677250358.0468
CHLD 49 0.000000 1677250358.0468
CHLD 50 0.000000 1677250358.0469
CHLD 51 0.000000 1677250358.0469
CHLD 52 0.000000 1677250358.0469
CHLD 53 0.000000 1677250358.0469
CHLD 54 0.000000 1677250358.0469
CHLD 55 0.000000 1677250358.0469
MEM 3813.468750 1677250358.1626
CHLD 0 3269.960938 1677250358.1762
CHLD 1 280.136719 1677250358.1762
CHLD 2 0.000000 1677250358.1762
CHLD 3 0.000000 1677250358.1762
CHLD 4 0.000000 1677250358.1762
CHLD 5 0.000000 1677250358.1762
CHLD 6 0.000000 1677250358.1762
CHLD 7 0.000000 1677250358.1763
CHLD 8 0.000000 1677250358.1763
CHLD 9 0.000000 1677250358.1763
CHLD 10 0.000000 1677250358.1763
CHLD 11 0.000000 1677250358.1763
CHLD 12 0.000000 1677250358.1763
CHLD 13 0.000000 1677250358.1763
CHLD 14 0.000000 1677250358.1763
CHLD 15 0.000000 1677250358.1764
CHLD 16 0.000000 1677250358.1764
CHLD 17 0.000000 1677250358.1764
CHLD 18 0.000000 1677250358.1764
CHLD 19 0.000000 1677250358.1764
CHLD 20 0.000000 1677250358.1764
CHLD 21 0.000000 1677250358.1764
CHLD 22 0.000000 1677250358.1764
CHLD 23 0.000000 1677250358.1764
CHLD 24 0.000000 1677250358.1765
CHLD 25 0.000000 1677250358.1765
CHLD 26 0.000000 1677250358.1765
CHLD 27 0.000000 1677250358.1765
CHLD 28 0.000000 1677250358.1765
CHLD 29 0.000000 1677250358.1765
CHLD 30 0.000000 1677250358.1765
CHLD 31 0.000000 1677250358.1765
CHLD 32 0.000000 1677250358.1766
CHLD 33 0.000000 1677250358.1766
CHLD 34 0.000000 1677250358.1766
CHLD 35 0.000000 1677250358.1766
CHLD 36 0.000000 1677250358.1766
CHLD 37 0.000000 1677250358.1766
CHLD 38 0.000000 1677250358.1766
CHLD 39 0.000000 1677250358.1766
CHLD 40 0.000000 1677250358.1767
CHLD 41 0.000000 1677250358.1767
CHLD 42 0.000000 1677250358.1767
CHLD 43 0.000000 1677250358.1767
CHLD 44 0.000000 1677250358.1767
CHLD 45 0.000000 1677250358.1767
CHLD 46 0.000000 1677250358.1767
CHLD 47 0.000000 1677250358.1768
CHLD 48 0.000000 1677250358.1768
CHLD 49 0.000000 1677250358.1768
CHLD 50 0.000000 1677250358.1768
CHLD 51 0.000000 1677250358.1768
CHLD 52 0.000000 1677250358.1768
CHLD 53 0.000000 1677250358.1768
CHLD 54 0.000000 1677250358.1768
CHLD 55 0.000000 1677250358.1769
MEM 3813.468750 1677250358.2927
CHLD 0 3269.960938 1677250358.3072
CHLD 1 280.136719 1677250358.3072
CHLD 2 0.000000 1677250358.3073
CHLD 3 0.000000 1677250358.3073
CHLD 4 0.000000 1677250358.3073
CHLD 5 0.000000 1677250358.3073
CHLD 6 0.000000 1677250358.3073
CHLD 7 0.000000 1677250358.3073
CHLD 8 0.000000 1677250358.3073
CHLD 9 0.000000 1677250358.3073
CHLD 10 0.000000 1677250358.3074
CHLD 11 0.000000 1677250358.3074
CHLD 12 0.000000 1677250358.3074
CHLD 13 0.000000 1677250358.3074
CHLD 14 0.000000 1677250358.3074
CHLD 15 0.000000 1677250358.3074
CHLD 16 0.000000 1677250358.3074
CHLD 17 0.000000 1677250358.3074
CHLD 18 0.000000 1677250358.3075
CHLD 19 0.000000 1677250358.3075
CHLD 20 0.000000 1677250358.3075
CHLD 21 0.000000 1677250358.3075
CHLD 22 0.000000 1677250358.3075
CHLD 23 0.000000 1677250358.3075
CHLD 24 0.000000 1677250358.3075
CHLD 25 0.000000 1677250358.3075
CHLD 26 0.000000 1677250358.3076
CHLD 27 0.000000 1677250358.3076
CHLD 28 0.000000 1677250358.3076
CHLD 29 0.000000 1677250358.3076
CHLD 30 0.000000 1677250358.3076
CHLD 31 0.000000 1677250358.3076
CHLD 32 0.000000 1677250358.3076
CHLD 33 0.000000 1677250358.3076
CHLD 34 0.000000 1677250358.3077
CHLD 35 0.000000 1677250358.3077
CHLD 36 0.000000 1677250358.3077
CHLD 37 0.000000 1677250358.3077
CHLD 38 0.000000 1677250358.3077
CHLD 39 0.000000 1677250358.3077
CHLD 40 0.000000 1677250358.3077
CHLD 41 0.000000 1677250358.3077
CHLD 42 0.000000 1677250358.3078
CHLD 43 0.000000 1677250358.3078
CHLD 44 0.000000 1677250358.3078
CHLD 45 0.000000 1677250358.3078
CHLD 46 0.000000 1677250358.3078
CHLD 47 0.000000 1677250358.3078
CHLD 48 0.000000 1677250358.3078
CHLD 49 0.000000 1677250358.3078
CHLD 50 0.000000 1677250358.3079
CHLD 51 0.000000 1677250358.3079
CHLD 52 0.000000 1677250358.3079
CHLD 53 0.000000 1677250358.3079
CHLD 54 0.000000 1677250358.3079
CHLD 55 0.000000 1677250358.3079
MEM 3813.468750 1677250358.4236
CHLD 0 3269.960938 1677250358.4373
CHLD 1 280.136719 1677250358.4373
CHLD 2 0.000000 1677250358.4373
CHLD 3 0.000000 1677250358.4373
CHLD 4 0.000000 1677250358.4374
CHLD 5 0.000000 1677250358.4374
CHLD 6 0.000000 1677250358.4374
CHLD 7 0.000000 1677250358.4374
CHLD 8 0.000000 1677250358.4374
CHLD 9 0.000000 1677250358.4374
CHLD 10 0.000000 1677250358.4374
CHLD 11 0.000000 1677250358.4374
CHLD 12 0.000000 1677250358.4375
CHLD 13 0.000000 1677250358.4375
CHLD 14 0.000000 1677250358.4375
CHLD 15 0.000000 1677250358.4375
CHLD 16 0.000000 1677250358.4375
CHLD 17 0.000000 1677250358.4375
CHLD 18 0.000000 1677250358.4375
CHLD 19 0.000000 1677250358.4375
CHLD 20 0.000000 1677250358.4376
CHLD 21 0.000000 1677250358.4376
CHLD 22 0.000000 1677250358.4376
CHLD 23 0.000000 1677250358.4376
CHLD 24 0.000000 1677250358.4376
CHLD 25 0.000000 1677250358.4376
CHLD 26 0.000000 1677250358.4376
CHLD 27 0.000000 1677250358.4376
CHLD 28 0.000000 1677250358.4377
CHLD 29 0.000000 1677250358.4377
CHLD 30 0.000000 1677250358.4377
CHLD 31 0.000000 1677250358.4377
CHLD 32 0.000000 1677250358.4377
CHLD 33 0.000000 1677250358.4377
CHLD 34 0.000000 1677250358.4377
CHLD 35 0.000000 1677250358.4377
CHLD 36 0.000000 1677250358.4377
CHLD 37 0.000000 1677250358.4378
CHLD 38 0.000000 1677250358.4378
CHLD 39 0.000000 1677250358.4378
CHLD 40 0.000000 1677250358.4378
CHLD 41 0.000000 1677250358.4378
CHLD 42 0.000000 1677250358.4378
CHLD 43 0.000000 1677250358.4378
CHLD 44 0.000000 1677250358.4378
CHLD 45 0.000000 1677250358.4379
CHLD 46 0.000000 1677250358.4379
CHLD 47 0.000000 1677250358.4379
CHLD 48 0.000000 1677250358.4379
CHLD 49 0.000000 1677250358.4379
CHLD 50 0.000000 1677250358.4379
CHLD 51 0.000000 1677250358.4379
CHLD 52 0.000000 1677250358.4380
CHLD 53 0.000000 1677250358.4380
CHLD 54 0.000000 1677250358.4380
CHLD 55 0.000000 1677250358.4380
MEM 3813.468750 1677250358.5534
CHLD 0 3269.960938 1677250358.5670
CHLD 1 280.136719 1677250358.5671
CHLD 2 0.000000 1677250358.5671
CHLD 3 0.000000 1677250358.5671
CHLD 4 0.000000 1677250358.5671
CHLD 5 0.000000 1677250358.5671
CHLD 6 0.000000 1677250358.5671
CHLD 7 0.000000 1677250358.5671
CHLD 8 0.000000 1677250358.5671
CHLD 9 0.000000 1677250358.5672
CHLD 10 0.000000 1677250358.5672
CHLD 11 0.000000 1677250358.5672
CHLD 12 0.000000 1677250358.5672
CHLD 13 0.000000 1677250358.5672
CHLD 14 0.000000 1677250358.5672
CHLD 15 0.000000 1677250358.5672
CHLD 16 0.000000 1677250358.5672
CHLD 17 0.000000 1677250358.5672
CHLD 18 0.000000 1677250358.5673
CHLD 19 0.000000 1677250358.5673
CHLD 20 0.000000 1677250358.5673
CHLD 21 0.000000 1677250358.5673
CHLD 22 0.000000 1677250358.5673
CHLD 23 0.000000 1677250358.5673
CHLD 24 0.000000 1677250358.5673
CHLD 25 0.000000 1677250358.5673
CHLD 26 0.000000 1677250358.5674
CHLD 27 0.000000 1677250358.5674
CHLD 28 0.000000 1677250358.5674
CHLD 29 0.000000 1677250358.5674
CHLD 30 0.000000 1677250358.5674
CHLD 31 0.000000 1677250358.5674
CHLD 32 0.000000 1677250358.5674
CHLD 33 0.000000 1677250358.5674
CHLD 34 0.000000 1677250358.5675
CHLD 35 0.000000 1677250358.5675
CHLD 36 0.000000 1677250358.5675
CHLD 37 0.000000 1677250358.5675
CHLD 38 0.000000 1677250358.5675
CHLD 39 0.000000 1677250358.5675
CHLD 40 0.000000 1677250358.5675
CHLD 41 0.000000 1677250358.5675
CHLD 42 0.000000 1677250358.5676
CHLD 43 0.000000 1677250358.5676
CHLD 44 0.000000 1677250358.5676
CHLD 45 0.000000 1677250358.5676
CHLD 46 0.000000 1677250358.5676
CHLD 47 0.000000 1677250358.5676
CHLD 48 0.000000 1677250358.5676
CHLD 49 0.000000 1677250358.5676
CHLD 50 0.000000 1677250358.5677
CHLD 51 0.000000 1677250358.5677
CHLD 52 0.000000 1677250358.5677
CHLD 53 0.000000 1677250358.5677
CHLD 54 0.000000 1677250358.5677
CHLD 55 0.000000 1677250358.5677
MEM 3813.468750 1677250358.6833
CHLD 0 3269.960938 1677250358.6971
CHLD 1 280.136719 1677250358.6971
CHLD 2 0.000000 1677250358.6972
CHLD 3 0.000000 1677250358.6972
CHLD 4 0.000000 1677250358.6972
CHLD 5 0.000000 1677250358.6972
CHLD 6 0.000000 1677250358.6972
CHLD 7 0.000000 1677250358.6972
CHLD 8 0.000000 1677250358.6972
CHLD 9 0.000000 1677250358.6972
CHLD 10 0.000000 1677250358.6973
CHLD 11 0.000000 1677250358.6973
CHLD 12 0.000000 1677250358.6973
CHLD 13 0.000000 1677250358.6973
CHLD 14 0.000000 1677250358.6973
CHLD 15 0.000000 1677250358.6973
CHLD 16 0.000000 1677250358.6973
CHLD 17 0.000000 1677250358.6973
CHLD 18 0.000000 1677250358.6974
CHLD 19 0.000000 1677250358.6974
CHLD 20 0.000000 1677250358.6974
CHLD 21 0.000000 1677250358.6974
CHLD 22 0.000000 1677250358.6974
CHLD 23 0.000000 1677250358.6974
CHLD 24 0.000000 1677250358.6974
CHLD 25 0.000000 1677250358.6974
CHLD 26 0.000000 1677250358.6974
CHLD 27 0.000000 1677250358.6975
CHLD 28 0.000000 1677250358.6975
CHLD 29 0.000000 1677250358.6975
CHLD 30 0.000000 1677250358.6975
CHLD 31 0.000000 1677250358.6975
CHLD 32 0.000000 1677250358.6975
CHLD 33 0.000000 1677250358.6975
CHLD 34 0.000000 1677250358.6975
CHLD 35 0.000000 1677250358.6976
CHLD 36 0.000000 1677250358.6976
CHLD 37 0.000000 1677250358.6976
CHLD 38 0.000000 1677250358.6976
CHLD 39 0.000000 1677250358.6976
CHLD 40 0.000000 1677250358.6976
CHLD 41 0.000000 1677250358.6976
CHLD 42 0.000000 1677250358.6976
CHLD 43 0.000000 1677250358.6977
CHLD 44 0.000000 1677250358.6977
CHLD 45 0.000000 1677250358.6977
CHLD 46 0.000000 1677250358.6977
CHLD 47 0.000000 1677250358.6977
CHLD 48 0.000000 1677250358.6977
CHLD 49 0.000000 1677250358.6977
CHLD 50 0.000000 1677250358.6977
CHLD 51 0.000000 1677250358.6978
CHLD 52 0.000000 1677250358.6978
CHLD 53 0.000000 1677250358.6978
CHLD 54 0.000000 1677250358.6978
CHLD 55 0.000000 1677250358.6978
MEM 3813.468750 1677250358.8133
CHLD 0 3269.960938 1677250358.8266
CHLD 1 280.136719 1677250358.8266
CHLD 2 0.000000 1677250358.8267
CHLD 3 0.000000 1677250358.8267
CHLD 4 0.000000 1677250358.8267
CHLD 5 0.000000 1677250358.8267
CHLD 6 0.000000 1677250358.8267
CHLD 7 0.000000 1677250358.8267
CHLD 8 0.000000 1677250358.8267
CHLD 9 0.000000 1677250358.8267
CHLD 10 0.000000 1677250358.8268
CHLD 11 0.000000 1677250358.8268
CHLD 12 0.000000 1677250358.8268
CHLD 13 0.000000 1677250358.8268
CHLD 14 0.000000 1677250358.8268
CHLD 15 0.000000 1677250358.8268
CHLD 16 0.000000 1677250358.8268
CHLD 17 0.000000 1677250358.8268
CHLD 18 0.000000 1677250358.8269
CHLD 19 0.000000 1677250358.8269
CHLD 20 0.000000 1677250358.8269
CHLD 21 0.000000 1677250358.8269
CHLD 22 0.000000 1677250358.8269
CHLD 23 0.000000 1677250358.8269
CHLD 24 0.000000 1677250358.8269
CHLD 25 0.000000 1677250358.8270
CHLD 26 0.000000 1677250358.8270
CHLD 27 0.000000 1677250358.8270
CHLD 28 0.000000 1677250358.8270
CHLD 29 0.000000 1677250358.8270
CHLD 30 0.000000 1677250358.8270
CHLD 31 0.000000 1677250358.8270
CHLD 32 0.000000 1677250358.8270
CHLD 33 0.000000 1677250358.8271
CHLD 34 0.000000 1677250358.8271
CHLD 35 0.000000 1677250358.8271
CHLD 36 0.000000 1677250358.8271
CHLD 37 0.000000 1677250358.8271
CHLD 38 0.000000 1677250358.8271
CHLD 39 0.000000 1677250358.8271
CHLD 40 0.000000 1677250358.8271
CHLD 41 0.000000 1677250358.8272
CHLD 42 0.000000 1677250358.8272
CHLD 43 0.000000 1677250358.8272
CHLD 44 0.000000 1677250358.8272
CHLD 45 0.000000 1677250358.8272
CHLD 46 0.000000 1677250358.8272
CHLD 47 0.000000 1677250358.8272
CHLD 48 0.000000 1677250358.8272
CHLD 49 0.000000 1677250358.8273
CHLD 50 0.000000 1677250358.8273
CHLD 51 0.000000 1677250358.8273
CHLD 52 0.000000 1677250358.8273
CHLD 53 0.000000 1677250358.8273
CHLD 54 0.000000 1677250358.8273
CHLD 55 0.000000 1677250358.8273
MEM 3813.468750 1677250358.9431
CHLD 0 3269.960938 1677250358.9572
CHLD 1 280.136719 1677250358.9572
CHLD 2 0.000000 1677250358.9572
CHLD 3 0.000000 1677250358.9572
CHLD 4 0.000000 1677250358.9572
CHLD 5 0.000000 1677250358.9572
CHLD 6 0.000000 1677250358.9572
CHLD 7 0.000000 1677250358.9573
CHLD 8 0.000000 1677250358.9573
CHLD 9 0.000000 1677250358.9573
CHLD 10 0.000000 1677250358.9573
CHLD 11 0.000000 1677250358.9573
CHLD 12 0.000000 1677250358.9573
CHLD 13 0.000000 1677250358.9573
CHLD 14 0.000000 1677250358.9573
CHLD 15 0.000000 1677250358.9574
CHLD 16 0.000000 1677250358.9574
CHLD 17 0.000000 1677250358.9574
CHLD 18 0.000000 1677250358.9574
CHLD 19 0.000000 1677250358.9574
CHLD 20 0.000000 1677250358.9574
CHLD 21 0.000000 1677250358.9574
CHLD 22 0.000000 1677250358.9574
CHLD 23 0.000000 1677250358.9575
CHLD 24 0.000000 1677250358.9575
CHLD 25 0.000000 1677250358.9575
CHLD 26 0.000000 1677250358.9575
CHLD 27 0.000000 1677250358.9575
CHLD 28 0.000000 1677250358.9575
CHLD 29 0.000000 1677250358.9575
CHLD 30 0.000000 1677250358.9575
CHLD 31 0.000000 1677250358.9575
CHLD 32 0.000000 1677250358.9576
CHLD 33 0.000000 1677250358.9576
CHLD 34 0.000000 1677250358.9576
CHLD 35 0.000000 1677250358.9576
CHLD 36 0.000000 1677250358.9576
CHLD 37 0.000000 1677250358.9576
CHLD 38 0.000000 1677250358.9576
CHLD 39 0.000000 1677250358.9576
CHLD 40 0.000000 1677250358.9577
CHLD 41 0.000000 1677250358.9577
CHLD 42 0.000000 1677250358.9577
CHLD 43 0.000000 1677250358.9577
CHLD 44 0.000000 1677250358.9577
CHLD 45 0.000000 1677250358.9577
CHLD 46 0.000000 1677250358.9577
CHLD 47 0.000000 1677250358.9577
CHLD 48 0.000000 1677250358.9578
CHLD 49 0.000000 1677250358.9578
CHLD 50 0.000000 1677250358.9578
CHLD 51 0.000000 1677250358.9578
CHLD 52 0.000000 1677250358.9578
CHLD 53 0.000000 1677250358.9578
CHLD 54 0.000000 1677250358.9578
CHLD 55 0.000000 1677250358.9578
MEM 3813.468750 1677250359.0735
CHLD 0 3269.960938 1677250359.0867
CHLD 1 280.136719 1677250359.0867
CHLD 2 0.000000 1677250359.0867
CHLD 3 0.000000 1677250359.0867
CHLD 4 0.000000 1677250359.0867
CHLD 5 0.000000 1677250359.0867
CHLD 6 0.000000 1677250359.0867
CHLD 7 0.000000 1677250359.0868
CHLD 8 0.000000 1677250359.0868
CHLD 9 0.000000 1677250359.0868
CHLD 10 0.000000 1677250359.0868
CHLD 11 0.000000 1677250359.0868
CHLD 12 0.000000 1677250359.0868
CHLD 13 0.000000 1677250359.0868
CHLD 14 0.000000 1677250359.0868
CHLD 15 0.000000 1677250359.0869
CHLD 16 0.000000 1677250359.0869
CHLD 17 0.000000 1677250359.0869
CHLD 18 0.000000 1677250359.0869
CHLD 19 0.000000 1677250359.0869
CHLD 20 0.000000 1677250359.0869
CHLD 21 0.000000 1677250359.0869
CHLD 22 0.000000 1677250359.0869
CHLD 23 0.000000 1677250359.0870
CHLD 24 0.000000 1677250359.0870
CHLD 25 0.000000 1677250359.0870
CHLD 26 0.000000 1677250359.0870
CHLD 27 0.000000 1677250359.0870
CHLD 28 0.000000 1677250359.0870
CHLD 29 0.000000 1677250359.0870
CHLD 30 0.000000 1677250359.0870
CHLD 31 0.000000 1677250359.0871
CHLD 32 0.000000 1677250359.0871
CHLD 33 0.000000 1677250359.0871
CHLD 34 0.000000 1677250359.0871
CHLD 35 0.000000 1677250359.0871
CHLD 36 0.000000 1677250359.0871
CHLD 37 0.000000 1677250359.0871
CHLD 38 0.000000 1677250359.0871
CHLD 39 0.000000 1677250359.0871
CHLD 40 0.000000 1677250359.0872
CHLD 41 0.000000 1677250359.0872
CHLD 42 0.000000 1677250359.0872
CHLD 43 0.000000 1677250359.0872
CHLD 44 0.000000 1677250359.0872
CHLD 45 0.000000 1677250359.0872
CHLD 46 0.000000 1677250359.0872
CHLD 47 0.000000 1677250359.0872
CHLD 48 0.000000 1677250359.0873
CHLD 49 0.000000 1677250359.0873
CHLD 50 0.000000 1677250359.0873
CHLD 51 0.000000 1677250359.0873
CHLD 52 0.000000 1677250359.0873
CHLD 53 0.000000 1677250359.0873
CHLD 54 0.000000 1677250359.0873
CHLD 55 0.000000 1677250359.0873
MEM 3813.468750 1677250359.2033
CHLD 0 3269.960938 1677250359.2178
CHLD 1 280.136719 1677250359.2178
CHLD 2 0.000000 1677250359.2179
CHLD 3 0.000000 1677250359.2179
CHLD 4 0.000000 1677250359.2179
CHLD 5 0.000000 1677250359.2179
