CMDLINE python realtime_parallel_pool.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
CHLD 0 249.019531 1677595206.5638
CHLD 1 261.054688 1677595206.5638
CHLD 2 321.578125 1677595206.5638
CHLD 3 390.558594 1677595206.5638
CHLD 4 351.160156 1677595206.5638
CHLD 5 384.652344 1677595206.5639
CHLD 6 367.960938 1677595206.5639
CHLD 7 290.664062 1677595206.5639
CHLD 8 420.851562 1677595206.5639
CHLD 9 377.933594 1677595206.5639
CHLD 10 427.488281 1677595206.5639
MEM 9450.949219 1677595206.6745
CHLD 0 249.019531 1677595206.6845
CHLD 1 261.054688 1677595206.6845
CHLD 2 321.578125 1677595206.6845
CHLD 3 390.558594 1677595206.6846
CHLD 4 351.160156 1677595206.6846
CHLD 5 384.652344 1677595206.6846
CHLD 6 367.960938 1677595206.6846
CHLD 7 290.664062 1677595206.6846
CHLD 8 420.851562 1677595206.6846
CHLD 9 377.933594 1677595206.6846
CHLD 10 427.488281 1677595206.6847
MEM 9450.949219 1677595206.7952
CHLD 0 249.019531 1677595206.8052
CHLD 1 261.054688 1677595206.8052
CHLD 2 321.578125 1677595206.8052
CHLD 3 390.558594 1677595206.8052
CHLD 4 351.160156 1677595206.8053
CHLD 5 384.652344 1677595206.8053
CHLD 6 367.960938 1677595206.8053
CHLD 7 290.664062 1677595206.8053
CHLD 8 420.851562 1677595206.8053
CHLD 9 377.933594 1677595206.8053
CHLD 10 427.488281 1677595206.8053
MEM 9450.949219 1677595206.9159
CHLD 0 249.019531 1677595206.9258
CHLD 1 261.054688 1677595206.9258
CHLD 2 321.578125 1677595206.9258
CHLD 3 390.558594 1677595206.9259
CHLD 4 351.160156 1677595206.9259
CHLD 5 384.652344 1677595206.9259
CHLD 6 367.960938 1677595206.9259
CHLD 7 290.664062 1677595206.9259
CHLD 8 420.851562 1677595206.9259
CHLD 9 377.933594 1677595206.9259
CHLD 10 427.488281 1677595206.9260
MEM 9450.949219 1677595207.0363
CHLD 0 249.019531 1677595207.0463
CHLD 1 261.054688 1677595207.0463
CHLD 2 321.578125 1677595207.0463
CHLD 3 390.558594 1677595207.0463
CHLD 4 351.160156 1677595207.0464
CHLD 5 384.652344 1677595207.0464
CHLD 6 367.960938 1677595207.0464
CHLD 7 290.664062 1677595207.0464
CHLD 8 420.851562 1677595207.0464
CHLD 9 377.933594 1677595207.0464
CHLD 10 427.488281 1677595207.0464
MEM 9450.949219 1677595207.1568
CHLD 0 249.019531 1677595207.1665
CHLD 1 261.054688 1677595207.1665
CHLD 2 321.578125 1677595207.1665
CHLD 3 390.558594 1677595207.1666
CHLD 4 351.160156 1677595207.1666
CHLD 5 384.652344 1677595207.1666
CHLD 6 367.960938 1677595207.1666
CHLD 7 290.664062 1677595207.1666
CHLD 8 420.851562 1677595207.1666
CHLD 9 377.933594 1677595207.1666
CHLD 10 427.488281 1677595207.1667
MEM 9450.949219 1677595207.2777
CHLD 0 249.019531 1677595207.2877
CHLD 1 261.054688 1677595207.2877
CHLD 2 321.578125 1677595207.2877
CHLD 3 390.558594 1677595207.2877
CHLD 4 351.160156 1677595207.2878
CHLD 5 384.652344 1677595207.2878
CHLD 6 367.960938 1677595207.2878
CHLD 7 290.664062 1677595207.2878
CHLD 8 420.851562 1677595207.2878
CHLD 9 377.933594 1677595207.2878
CHLD 10 427.488281 1677595207.2878
MEM 9450.949219 1677595207.3986
CHLD 0 249.019531 1677595207.4081
CHLD 1 261.054688 1677595207.4082
CHLD 2 321.578125 1677595207.4082
CHLD 3 390.558594 1677595207.4082
CHLD 4 351.160156 1677595207.4082
CHLD 5 384.652344 1677595207.4082
CHLD 6 367.960938 1677595207.4082
CHLD 7 290.664062 1677595207.4082
CHLD 8 420.851562 1677595207.4083
CHLD 9 377.933594 1677595207.4083
CHLD 10 427.488281 1677595207.4083
MEM 9450.949219 1677595207.5189
CHLD 0 249.019531 1677595207.5289
CHLD 1 261.054688 1677595207.5289
CHLD 2 321.578125 1677595207.5289
CHLD 3 390.558594 1677595207.5289
CHLD 4 351.160156 1677595207.5289
CHLD 5 384.652344 1677595207.5289
CHLD 6 367.960938 1677595207.5290
CHLD 7 290.664062 1677595207.5290
CHLD 8 420.851562 1677595207.5290
CHLD 9 377.933594 1677595207.5290
CHLD 10 427.488281 1677595207.5290
MEM 9450.949219 1677595207.6396
CHLD 0 249.019531 1677595207.6496
CHLD 1 261.054688 1677595207.6496
CHLD 2 321.578125 1677595207.6496
CHLD 3 390.558594 1677595207.6496
CHLD 4 351.160156 1677595207.6496
CHLD 5 384.652344 1677595207.6497
CHLD 6 367.960938 1677595207.6497
CHLD 7 290.664062 1677595207.6497
CHLD 8 420.851562 1677595207.6497
CHLD 9 377.933594 1677595207.6497
CHLD 10 427.488281 1677595207.6497
MEM 9596.414062 1677595207.7605
CHLD 0 249.019531 1677595207.7706
CHLD 1 261.054688 1677595207.7706
CHLD 2 321.578125 1677595207.7706
CHLD 3 390.558594 1677595207.7706
CHLD 4 351.160156 1677595207.7706
CHLD 5 384.652344 1677595207.7706
CHLD 6 367.960938 1677595207.7706
CHLD 7 290.664062 1677595207.7707
CHLD 8 420.851562 1677595207.7707
CHLD 9 377.933594 1677595207.7707
CHLD 10 597.007812 1677595207.7707
MEM 9650.539062 1677595207.8813
CHLD 0 249.019531 1677595207.8922
CHLD 1 261.054688 1677595207.8922
CHLD 2 321.578125 1677595207.8922
CHLD 3 390.558594 1677595207.8922
CHLD 4 351.160156 1677595207.8922
CHLD 5 384.652344 1677595207.8922
CHLD 6 367.960938 1677595207.8923
CHLD 7 290.664062 1677595207.8923
CHLD 8 420.851562 1677595207.8923
CHLD 9 377.933594 1677595207.8923
CHLD 10 604.847656 1677595207.8923
MEM 9554.066406 1677595208.0028
CHLD 0 249.019531 1677595208.0124
CHLD 1 261.054688 1677595208.0124
CHLD 2 321.578125 1677595208.0125
CHLD 3 390.558594 1677595208.0125
CHLD 4 351.160156 1677595208.0125
CHLD 5 384.652344 1677595208.0125
CHLD 6 367.960938 1677595208.0125
CHLD 7 290.664062 1677595208.0125
CHLD 8 420.851562 1677595208.0125
CHLD 9 377.933594 1677595208.0125
CHLD 10 320.140625 1677595208.0126
MEM 9661.503906 1677595208.1226
CHLD 0 249.019531 1677595208.1321
CHLD 1 261.054688 1677595208.1321
CHLD 2 321.578125 1677595208.1321
CHLD 3 390.558594 1677595208.1321
CHLD 4 351.160156 1677595208.1321
CHLD 5 384.652344 1677595208.1321
CHLD 6 367.960938 1677595208.1321
CHLD 7 290.664062 1677595208.1321
CHLD 8 420.851562 1677595208.1322
CHLD 9 377.933594 1677595208.1322
CHLD 10 320.140625 1677595208.1322
MEM 9518.886719 1677595208.2428
CHLD 0 249.019531 1677595208.2528
CHLD 1 261.054688 1677595208.2528
CHLD 2 321.578125 1677595208.2529
CHLD 3 390.558594 1677595208.2529
CHLD 4 351.160156 1677595208.2529
CHLD 5 384.652344 1677595208.2529
CHLD 6 367.960938 1677595208.2529
CHLD 7 290.664062 1677595208.2529
CHLD 8 420.851562 1677595208.2529
CHLD 9 377.933594 1677595208.2530
CHLD 10 320.140625 1677595208.2530
MEM 9518.886719 1677595208.3634
CHLD 0 249.019531 1677595208.3732
CHLD 1 261.054688 1677595208.3732
CHLD 2 321.578125 1677595208.3732
CHLD 3 390.558594 1677595208.3733
CHLD 4 351.160156 1677595208.3733
CHLD 5 384.652344 1677595208.3733
CHLD 6 367.960938 1677595208.3733
CHLD 7 290.664062 1677595208.3733
CHLD 8 420.851562 1677595208.3733
CHLD 9 377.933594 1677595208.3733
CHLD 10 320.140625 1677595208.3733
MEM 9518.886719 1677595208.4840
CHLD 0 249.019531 1677595208.4939
CHLD 1 261.054688 1677595208.4940
CHLD 2 321.578125 1677595208.4940
CHLD 3 390.558594 1677595208.4940
CHLD 4 351.160156 1677595208.4940
CHLD 5 384.652344 1677595208.4940
CHLD 6 367.960938 1677595208.4940
CHLD 7 290.664062 1677595208.4940
CHLD 8 420.851562 1677595208.4941
CHLD 9 377.933594 1677595208.4941
CHLD 10 320.140625 1677595208.4941
MEM 9518.886719 1677595208.6046
CHLD 0 249.019531 1677595208.6147
CHLD 1 261.054688 1677595208.6147
CHLD 2 321.578125 1677595208.6147
CHLD 3 390.558594 1677595208.6147
CHLD 4 351.160156 1677595208.6147
CHLD 5 384.652344 1677595208.6147
CHLD 6 367.960938 1677595208.6148
CHLD 7 290.664062 1677595208.6148
CHLD 8 420.851562 1677595208.6148
CHLD 9 377.933594 1677595208.6148
CHLD 10 320.140625 1677595208.6148
MEM 9518.886719 1677595208.7255
CHLD 0 249.019531 1677595208.7355
CHLD 1 261.054688 1677595208.7355
CHLD 2 321.578125 1677595208.7355
CHLD 3 390.558594 1677595208.7356
CHLD 4 351.160156 1677595208.7356
CHLD 5 384.652344 1677595208.7356
CHLD 6 367.960938 1677595208.7356
CHLD 7 290.664062 1677595208.7356
CHLD 8 420.851562 1677595208.7356
CHLD 9 377.933594 1677595208.7356
CHLD 10 320.140625 1677595208.7356
MEM 9518.886719 1677595208.8463
CHLD 0 249.019531 1677595208.8562
CHLD 1 261.054688 1677595208.8562
CHLD 2 321.578125 1677595208.8563
CHLD 3 390.558594 1677595208.8563
CHLD 4 351.160156 1677595208.8563
CHLD 5 384.652344 1677595208.8563
CHLD 6 367.960938 1677595208.8563
CHLD 7 290.664062 1677595208.8563
CHLD 8 420.851562 1677595208.8563
CHLD 9 377.933594 1677595208.8564
CHLD 10 320.140625 1677595208.8564
MEM 9518.886719 1677595208.9670
CHLD 0 249.019531 1677595208.9770
CHLD 1 261.054688 1677595208.9770
CHLD 2 321.578125 1677595208.9770
CHLD 3 390.558594 1677595208.9770
CHLD 4 351.160156 1677595208.9770
CHLD 5 384.652344 1677595208.9770
CHLD 6 367.960938 1677595208.9771
CHLD 7 290.664062 1677595208.9771
CHLD 8 420.851562 1677595208.9771
CHLD 9 377.933594 1677595208.9771
CHLD 10 320.140625 1677595208.9771
MEM 9518.886719 1677595209.0872
CHLD 0 249.019531 1677595209.0966
CHLD 1 261.054688 1677595209.0967
CHLD 2 321.578125 1677595209.0967
CHLD 3 390.558594 1677595209.0967
CHLD 4 351.160156 1677595209.0967
CHLD 5 384.652344 1677595209.0967
CHLD 6 367.960938 1677595209.0967
CHLD 7 290.664062 1677595209.0967
CHLD 8 420.851562 1677595209.0968
CHLD 9 377.933594 1677595209.0968
CHLD 10 320.140625 1677595209.0968
MEM 9518.886719 1677595209.2071
CHLD 0 249.019531 1677595209.2167
CHLD 1 261.054688 1677595209.2167
CHLD 2 321.578125 1677595209.2167
CHLD 3 390.558594 1677595209.2168
CHLD 4 351.160156 1677595209.2168
CHLD 5 384.652344 1677595209.2168
CHLD 6 367.960938 1677595209.2168
CHLD 7 290.664062 1677595209.2168
CHLD 8 420.851562 1677595209.2168
CHLD 9 377.933594 1677595209.2168
CHLD 10 320.140625 1677595209.2169
MEM 9518.886719 1677595209.3268
CHLD 0 249.019531 1677595209.3363
CHLD 1 261.054688 1677595209.3363
CHLD 2 321.578125 1677595209.3363
CHLD 3 390.558594 1677595209.3364
CHLD 4 351.160156 1677595209.3364
CHLD 5 384.652344 1677595209.3364
CHLD 6 367.960938 1677595209.3364
CHLD 7 290.664062 1677595209.3364
CHLD 8 420.851562 1677595209.3364
CHLD 9 377.933594 1677595209.3364
CHLD 10 320.140625 1677595209.3365
MEM 9518.886719 1677595209.4466
CHLD 0 249.019531 1677595209.4560
CHLD 1 261.054688 1677595209.4560
CHLD 2 321.578125 1677595209.4560
CHLD 3 390.558594 1677595209.4561
CHLD 4 351.160156 1677595209.4561
CHLD 5 384.652344 1677595209.4561
CHLD 6 367.960938 1677595209.4561
CHLD 7 290.664062 1677595209.4561
CHLD 8 420.851562 1677595209.4561
CHLD 9 377.933594 1677595209.4561
CHLD 10 320.140625 1677595209.4561
MEM 9518.886719 1677595209.5668
CHLD 0 249.019531 1677595209.5769
CHLD 1 261.054688 1677595209.5769
CHLD 2 321.578125 1677595209.5769
CHLD 3 390.558594 1677595209.5770
CHLD 4 351.160156 1677595209.5770
CHLD 5 384.652344 1677595209.5770
CHLD 6 367.960938 1677595209.5770
CHLD 7 290.664062 1677595209.5770
CHLD 8 420.851562 1677595209.5770
CHLD 9 377.933594 1677595209.5770
CHLD 10 320.140625 1677595209.5771
MEM 9518.886719 1677595209.6877
CHLD 0 249.019531 1677595209.6978
CHLD 1 261.054688 1677595209.6978
CHLD 2 321.578125 1677595209.6978
CHLD 3 390.558594 1677595209.6978
CHLD 4 351.160156 1677595209.6979
CHLD 5 384.652344 1677595209.6979
CHLD 6 367.960938 1677595209.6979
CHLD 7 290.664062 1677595209.6979
CHLD 8 420.851562 1677595209.6979
CHLD 9 377.933594 1677595209.6979
CHLD 10 320.140625 1677595209.6979
MEM 9518.886719 1677595209.8085
CHLD 0 249.019531 1677595209.8185
CHLD 1 261.054688 1677595209.8186
CHLD 2 321.578125 1677595209.8186
CHLD 3 390.558594 1677595209.8186
CHLD 4 351.160156 1677595209.8186
CHLD 5 384.652344 1677595209.8186
CHLD 6 367.960938 1677595209.8186
CHLD 7 290.664062 1677595209.8187
CHLD 8 420.851562 1677595209.8187
CHLD 9 377.933594 1677595209.8187
CHLD 10 320.140625 1677595209.8187
MEM 9518.886719 1677595209.9293
CHLD 0 249.019531 1677595209.9392
CHLD 1 261.054688 1677595209.9392
CHLD 2 321.578125 1677595209.9392
CHLD 3 390.558594 1677595209.9392
CHLD 4 351.160156 1677595209.9393
CHLD 5 384.652344 1677595209.9393
CHLD 6 367.960938 1677595209.9393
CHLD 7 290.664062 1677595209.9393
CHLD 8 420.851562 1677595209.9393
CHLD 9 377.933594 1677595209.9393
CHLD 10 320.140625 1677595209.9393
MEM 9518.886719 1677595210.0495
CHLD 0 249.019531 1677595210.0589
CHLD 1 261.054688 1677595210.0590
CHLD 2 321.578125 1677595210.0590
CHLD 3 390.558594 1677595210.0590
CHLD 4 351.160156 1677595210.0590
CHLD 5 384.652344 1677595210.0590
CHLD 6 367.960938 1677595210.0590
CHLD 7 290.664062 1677595210.0590
CHLD 8 420.851562 1677595210.0590
CHLD 9 377.933594 1677595210.0591
CHLD 10 320.140625 1677595210.0591
MEM 9662.175781 1677595210.1714
CHLD 0 249.019531 1677595210.1818
CHLD 1 261.054688 1677595210.1818
CHLD 2 321.578125 1677595210.1818
CHLD 3 390.558594 1677595210.1818
CHLD 4 351.160156 1677595210.1818
CHLD 5 384.652344 1677595210.1819
CHLD 6 367.960938 1677595210.1819
CHLD 7 290.664062 1677595210.1819
CHLD 8 584.183594 1677595210.1819
CHLD 9 377.933594 1677595210.1819
CHLD 10 320.140625 1677595210.1819
MEM 9694.195312 1677595210.2942
CHLD 0 249.019531 1677595210.3041
CHLD 1 261.054688 1677595210.3041
CHLD 2 321.578125 1677595210.3041
CHLD 3 390.558594 1677595210.3041
CHLD 4 351.160156 1677595210.3041
CHLD 5 384.652344 1677595210.3041
CHLD 6 367.960938 1677595210.3042
CHLD 7 290.664062 1677595210.3042
CHLD 8 596.160156 1677595210.3042
CHLD 9 377.933594 1677595210.3042
CHLD 10 320.140625 1677595210.3042
MEM 9560.953125 1677595210.4147
CHLD 0 249.019531 1677595210.4242
CHLD 1 261.054688 1677595210.4243
CHLD 2 321.578125 1677595210.4243
CHLD 3 390.558594 1677595210.4243
CHLD 4 351.160156 1677595210.4243
CHLD 5 384.652344 1677595210.4243
CHLD 6 367.960938 1677595210.4243
CHLD 7 290.664062 1677595210.4243
CHLD 8 290.914062 1677595210.4243
CHLD 9 377.933594 1677595210.4244
CHLD 10 320.140625 1677595210.4244
MEM 9656.074219 1677595210.5349
CHLD 0 249.019531 1677595210.5449
CHLD 1 261.054688 1677595210.5449
CHLD 2 321.578125 1677595210.5449
CHLD 3 390.558594 1677595210.5449
CHLD 4 351.160156 1677595210.5449
CHLD 5 384.652344 1677595210.5449
CHLD 6 367.960938 1677595210.5450
CHLD 7 290.664062 1677595210.5450
CHLD 8 290.914062 1677595210.5450
CHLD 9 377.933594 1677595210.5450
CHLD 10 320.140625 1677595210.5450
MEM 9679.621094 1677595210.6556
CHLD 0 249.019531 1677595210.6655
CHLD 1 261.054688 1677595210.6655
CHLD 2 321.578125 1677595210.6655
CHLD 3 390.558594 1677595210.6656
CHLD 4 351.160156 1677595210.6656
CHLD 5 384.652344 1677595210.6656
CHLD 6 367.960938 1677595210.6656
CHLD 7 290.664062 1677595210.6656
CHLD 8 290.914062 1677595210.6656
CHLD 9 377.933594 1677595210.6656
CHLD 10 320.140625 1677595210.6656
MEM 6207.789062 1677595210.7759
CHLD 0 249.632812 1677595210.7853
MEM 6208.406250 1677595210.8948
CHLD 0 249.632812 1677595210.9039
MEM 5952.777344 1677595211.0137
MEM 326.996094 1677595211.1327
MEM 304.421875 1677595211.2520
