CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.031250 1677509411.2732
MEM 31.097656 1677509411.4013
MEM 49.781250 1677509411.5274
MEM 61.796875 1677509411.6528
MEM 76.316406 1677509411.7778
MEM 86.996094 1677509411.9022
MEM 95.789062 1677509412.0271
MEM 103.949219 1677509412.1519
MEM 114.648438 1677509412.2759
MEM 119.054688 1677509412.3999
MEM 127.171875 1677509412.5236
MEM 133.726562 1677509412.6476
MEM 138.910156 1677509412.7718
MEM 142.542969 1677509412.8953
MEM 144.601562 1677509413.0185
MEM 149.289062 1677509413.1418
MEM 176.921875 1677509413.2657
MEM 181.929688 1677509413.3900
MEM 182.335938 1677509413.5145
MEM 193.246094 1677509413.6385
MEM 200.339844 1677509413.7627
MEM 224.429688 1677509413.8875
MEM 251.003906 1677509414.0115
MEM 1816.390625 1677509414.1372
CHLD 15 274.781250 1677509417.9283
CHLD 16 277.781250 1677509417.9283
CHLD 17 268.324219 1677509417.9283
CHLD 18 271.113281 1677509417.9284
CHLD 19 276.148438 1677509417.9284
CHLD 20 274.093750 1677509417.9284
CHLD 21 278.574219 1677509417.9284
CHLD 22 273.644531 1677509417.9284
CHLD 23 270.234375 1677509417.9284
CHLD 24 267.328125 1677509417.9285
CHLD 25 265.140625 1677509417.9285
CHLD 26 0.000000 1677509417.9285
CHLD 27 0.000000 1677509417.9285
CHLD 28 0.000000 1677509417.9285
CHLD 29 0.000000 1677509417.9285
CHLD 30 0.000000 1677509417.9285
CHLD 31 0.000000 1677509417.9286
CHLD 32 0.000000 1677509417.9286
CHLD 33 0.000000 1677509417.9286
CHLD 34 0.000000 1677509417.9286
CHLD 35 274.550781 1677509417.9286
CHLD 36 276.414062 1677509417.9286
CHLD 37 276.218750 1677509417.9286
CHLD 38 271.335938 1677509417.9287
CHLD 39 276.148438 1677509417.9287
CHLD 40 273.613281 1677509417.9287
CHLD 41 278.085938 1677509417.9287
CHLD 42 273.375000 1677509417.9287
CHLD 43 270.003906 1677509417.9287
CHLD 44 0.000000 1677509417.9288
CHLD 45 0.000000 1677509417.9288
CHLD 46 0.000000 1677509417.9288
CHLD 47 0.000000 1677509417.9288
CHLD 48 0.000000 1677509417.9288
CHLD 49 0.000000 1677509417.9288
CHLD 50 272.359375 1677509417.9288
CHLD 51 0.000000 1677509417.9289
CHLD 52 271.792969 1677509417.9289
CHLD 53 0.000000 1677509417.9289
CHLD 54 271.109375 1677509417.9289
MEM 8979.820312 1677509418.0473
CHLD 0 0.000000 1677509418.0639
CHLD 1 0.000000 1677509418.0639
CHLD 2 0.000000 1677509418.0639
CHLD 3 0.000000 1677509418.0639
CHLD 4 0.000000 1677509418.0639
CHLD 5 0.000000 1677509418.0640
CHLD 6 0.000000 1677509418.0640
CHLD 7 2890.312500 1677509418.0640
CHLD 8 329.246094 1677509418.0640
CHLD 9 0.000000 1677509418.0640
CHLD 10 0.000000 1677509418.0640
CHLD 11 0.000000 1677509418.0640
CHLD 12 0.000000 1677509418.0641
CHLD 13 0.000000 1677509418.0641
CHLD 14 277.921875 1677509418.0641
CHLD 15 274.781250 1677509418.0641
CHLD 16 277.781250 1677509418.0641
CHLD 17 268.324219 1677509418.0641
CHLD 18 271.113281 1677509418.0642
CHLD 19 276.148438 1677509418.0642
CHLD 20 274.093750 1677509418.0642
CHLD 21 278.574219 1677509418.0642
CHLD 22 273.644531 1677509418.0642
CHLD 23 270.234375 1677509418.0642
CHLD 24 0.000000 1677509418.0642
CHLD 25 0.000000 1677509418.0643
CHLD 26 0.000000 1677509418.0643
CHLD 27 0.000000 1677509418.0643
CHLD 28 0.000000 1677509418.0643
CHLD 29 0.000000 1677509418.0643
CHLD 30 0.000000 1677509418.0643
CHLD 31 0.000000 1677509418.0643
CHLD 32 0.000000 1677509418.0644
CHLD 33 0.000000 1677509418.0644
CHLD 34 0.000000 1677509418.0644
CHLD 35 274.550781 1677509418.0644
CHLD 36 276.414062 1677509418.0644
CHLD 37 276.218750 1677509418.0644
CHLD 38 271.335938 1677509418.0644
CHLD 39 276.148438 1677509418.0645
CHLD 40 274.316406 1677509418.0645
CHLD 41 278.976562 1677509418.0645
CHLD 42 273.375000 1677509418.0645
CHLD 43 270.003906 1677509418.0645
CHLD 44 0.000000 1677509418.0645
CHLD 45 0.000000 1677509418.0645
CHLD 46 0.000000 1677509418.0646
CHLD 47 0.000000 1677509418.0646
CHLD 48 0.000000 1677509418.0646
CHLD 49 0.000000 1677509418.0646
CHLD 50 0.000000 1677509418.0646
CHLD 51 0.000000 1677509418.0646
CHLD 52 0.000000 1677509418.0646
CHLD 53 0.000000 1677509418.0647
CHLD 54 296.226562 1677509418.0647
MEM 8835.007812 1677509418.1830
CHLD 0 0.000000 1677509418.2003
CHLD 1 0.000000 1677509418.2003
CHLD 2 0.000000 1677509418.2003
CHLD 3 0.000000 1677509418.2004
CHLD 4 0.000000 1677509418.2004
CHLD 5 0.000000 1677509418.2004
CHLD 6 0.000000 1677509418.2004
CHLD 7 3041.101562 1677509418.2004
CHLD 8 277.921875 1677509418.2004
CHLD 9 274.781250 1677509418.2004
CHLD 10 277.781250 1677509418.2005
CHLD 11 268.324219 1677509418.2005
CHLD 12 271.113281 1677509418.2005
CHLD 13 276.148438 1677509418.2005
CHLD 14 274.792969 1677509418.2005
CHLD 15 278.574219 1677509418.2005
CHLD 16 273.644531 1677509418.2005
CHLD 17 325.957031 1677509418.2006
CHLD 18 0.000000 1677509418.2006
CHLD 19 0.000000 1677509418.2006
CHLD 20 0.000000 1677509418.2006
CHLD 21 0.000000 1677509418.2006
CHLD 22 0.000000 1677509418.2006
CHLD 23 0.000000 1677509418.2006
CHLD 24 0.000000 1677509418.2007
CHLD 25 0.000000 1677509418.2007
CHLD 26 0.000000 1677509418.2007
CHLD 27 0.000000 1677509418.2007
CHLD 28 0.000000 1677509418.2007
CHLD 29 274.550781 1677509418.2007
CHLD 30 277.765625 1677509418.2007
CHLD 31 276.218750 1677509418.2008
CHLD 32 271.335938 1677509418.2008
CHLD 33 276.148438 1677509418.2008
CHLD 34 274.316406 1677509418.2008
CHLD 35 278.976562 1677509418.2008
CHLD 36 273.375000 1677509418.2008
CHLD 37 270.003906 1677509418.2008
CHLD 38 0.000000 1677509418.2009
CHLD 39 0.000000 1677509418.2009
CHLD 40 0.000000 1677509418.2009
CHLD 41 0.000000 1677509418.2009
CHLD 42 0.000000 1677509418.2009
CHLD 43 0.000000 1677509418.2009
CHLD 44 0.000000 1677509418.2009
CHLD 45 0.000000 1677509418.2009
CHLD 46 0.000000 1677509418.2010
CHLD 47 0.000000 1677509418.2010
CHLD 48 268.089844 1677509418.2010
MEM 8259.417969 1677509418.3183
CHLD 0 0.000000 1677509418.3332
CHLD 1 0.000000 1677509418.3332
CHLD 2 0.000000 1677509418.3332
CHLD 3 0.000000 1677509418.3332
CHLD 4 0.000000 1677509418.3333
CHLD 5 0.000000 1677509418.3333
CHLD 6 0.000000 1677509418.3333
CHLD 7 3054.433594 1677509418.3333
CHLD 8 277.921875 1677509418.3333
CHLD 9 274.781250 1677509418.3333
CHLD 10 277.781250 1677509418.3333
CHLD 11 269.101562 1677509418.3334
CHLD 12 271.113281 1677509418.3334
CHLD 13 276.148438 1677509418.3334
CHLD 14 274.796875 1677509418.3334
CHLD 15 278.574219 1677509418.3334
CHLD 16 273.644531 1677509418.3334
CHLD 17 0.000000 1677509418.3334
CHLD 18 0.000000 1677509418.3335
CHLD 19 0.000000 1677509418.3335
CHLD 20 0.000000 1677509418.3335
CHLD 21 0.000000 1677509418.3335
CHLD 22 0.000000 1677509418.3335
CHLD 23 0.000000 1677509418.3335
CHLD 24 0.000000 1677509418.3335
CHLD 25 0.000000 1677509418.3335
CHLD 26 0.000000 1677509418.3336
CHLD 27 0.000000 1677509418.3336
CHLD 28 0.000000 1677509418.3336
CHLD 29 274.550781 1677509418.3336
CHLD 30 277.765625 1677509418.3336
CHLD 31 276.218750 1677509418.3336
CHLD 32 271.335938 1677509418.3336
CHLD 33 276.148438 1677509418.3337
CHLD 34 274.316406 1677509418.3337
CHLD 35 278.976562 1677509418.3337
CHLD 36 273.375000 1677509418.3337
CHLD 37 270.003906 1677509418.3337
CHLD 38 0.000000 1677509418.3337
CHLD 39 0.000000 1677509418.3337
CHLD 40 0.000000 1677509418.3338
CHLD 41 0.000000 1677509418.3338
CHLD 42 0.000000 1677509418.3338
CHLD 43 0.000000 1677509418.3338
CHLD 44 0.000000 1677509418.3338
CHLD 45 0.000000 1677509418.3338
CHLD 46 0.000000 1677509418.3338
CHLD 47 0.000000 1677509418.3338
CHLD 48 0.000000 1677509418.3339
MEM 8323.199219 1677509418.4519
CHLD 0 0.000000 1677509418.4683
CHLD 1 0.000000 1677509418.4683
CHLD 2 0.000000 1677509418.4683
CHLD 3 0.000000 1677509418.4683
CHLD 4 0.000000 1677509418.4683
CHLD 5 0.000000 1677509418.4684
CHLD 6 0.000000 1677509418.4684
CHLD 7 3163.597656 1677509418.4684
CHLD 8 277.921875 1677509418.4684
CHLD 9 274.781250 1677509418.4684
CHLD 10 277.781250 1677509418.4684
CHLD 11 269.101562 1677509418.4685
CHLD 12 271.113281 1677509418.4685
CHLD 13 276.148438 1677509418.4685
CHLD 14 274.796875 1677509418.4685
CHLD 15 278.574219 1677509418.4685
CHLD 16 273.644531 1677509418.4685
CHLD 17 0.000000 1677509418.4685
CHLD 18 0.000000 1677509418.4686
CHLD 19 0.000000 1677509418.4686
CHLD 20 0.000000 1677509418.4686
CHLD 21 0.000000 1677509418.4686
CHLD 22 0.000000 1677509418.4686
CHLD 23 0.000000 1677509418.4686
CHLD 24 0.000000 1677509418.4686
CHLD 25 0.000000 1677509418.4687
CHLD 26 0.000000 1677509418.4687
CHLD 27 0.000000 1677509418.4687
CHLD 28 0.000000 1677509418.4687
CHLD 29 274.550781 1677509418.4687
CHLD 30 277.765625 1677509418.4687
CHLD 31 276.218750 1677509418.4687
CHLD 32 271.335938 1677509418.4688
CHLD 33 276.148438 1677509418.4688
CHLD 34 274.316406 1677509418.4688
CHLD 35 278.976562 1677509418.4688
CHLD 36 273.375000 1677509418.4688
CHLD 37 266.808594 1677509418.4688
CHLD 38 0.000000 1677509418.4688
CHLD 39 0.000000 1677509418.4689
CHLD 40 0.000000 1677509418.4689
CHLD 41 0.000000 1677509418.4689
CHLD 42 0.000000 1677509418.4689
CHLD 43 0.000000 1677509418.4689
CHLD 44 0.000000 1677509418.4689
CHLD 45 0.000000 1677509418.4689
CHLD 46 0.000000 1677509418.4689
CHLD 47 0.000000 1677509418.4690
CHLD 48 0.000000 1677509418.4690
MEM 8047.003906 1677509418.5875
CHLD 0 0.000000 1677509418.6037
CHLD 1 0.000000 1677509418.6038
CHLD 2 0.000000 1677509418.6038
CHLD 3 0.000000 1677509418.6038
CHLD 4 0.000000 1677509418.6038
CHLD 5 0.000000 1677509418.6038
CHLD 6 0.000000 1677509418.6038
CHLD 7 3112.015625 1677509418.6039
CHLD 8 277.921875 1677509418.6039
CHLD 9 274.781250 1677509418.6039
CHLD 10 277.781250 1677509418.6039
CHLD 11 269.101562 1677509418.6039
CHLD 12 271.113281 1677509418.6039
CHLD 13 276.148438 1677509418.6039
CHLD 14 274.796875 1677509418.6040
CHLD 15 278.574219 1677509418.6040
CHLD 16 273.644531 1677509418.6040
CHLD 17 0.000000 1677509418.6040
CHLD 18 0.000000 1677509418.6040
CHLD 19 0.000000 1677509418.6040
CHLD 20 0.000000 1677509418.6040
CHLD 21 0.000000 1677509418.6041
CHLD 22 0.000000 1677509418.6041
CHLD 23 0.000000 1677509418.6041
CHLD 24 0.000000 1677509418.6041
CHLD 25 0.000000 1677509418.6042
CHLD 26 0.000000 1677509418.6042
CHLD 27 0.000000 1677509418.6042
CHLD 28 0.000000 1677509418.6042
CHLD 29 274.550781 1677509418.6042
CHLD 30 277.765625 1677509418.6042
CHLD 31 276.218750 1677509418.6042
CHLD 32 271.335938 1677509418.6043
CHLD 33 276.148438 1677509418.6043
CHLD 34 274.324219 1677509418.6043
CHLD 35 278.976562 1677509418.6043
CHLD 36 273.375000 1677509418.6043
CHLD 37 0.000000 1677509418.6043
CHLD 38 0.000000 1677509418.6044
CHLD 39 0.000000 1677509418.6044
CHLD 40 0.000000 1677509418.6044
CHLD 41 0.000000 1677509418.6044
CHLD 42 0.000000 1677509418.6044
CHLD 43 0.000000 1677509418.6044
CHLD 44 0.000000 1677509418.6044
CHLD 45 0.000000 1677509418.6045
CHLD 46 0.000000 1677509418.6045
CHLD 47 0.000000 1677509418.6045
CHLD 48 0.000000 1677509418.6045
MEM 8115.199219 1677509418.7223
CHLD 0 0.000000 1677509418.7370
CHLD 1 0.000000 1677509418.7371
CHLD 2 0.000000 1677509418.7371
CHLD 3 0.000000 1677509418.7371
CHLD 4 0.000000 1677509418.7371
CHLD 5 0.000000 1677509418.7371
CHLD 6 0.000000 1677509418.7371
CHLD 7 3219.507812 1677509418.7372
CHLD 8 277.921875 1677509418.7372
CHLD 9 274.781250 1677509418.7372
CHLD 10 277.781250 1677509418.7372
CHLD 11 269.101562 1677509418.7372
CHLD 12 271.992188 1677509418.7372
CHLD 13 276.148438 1677509418.7372
CHLD 14 274.796875 1677509418.7373
CHLD 15 278.574219 1677509418.7373
CHLD 16 273.644531 1677509418.7373
CHLD 17 0.000000 1677509418.7373
CHLD 18 0.000000 1677509418.7373
CHLD 19 0.000000 1677509418.7373
CHLD 20 0.000000 1677509418.7373
CHLD 21 0.000000 1677509418.7374
CHLD 22 0.000000 1677509418.7374
CHLD 23 0.000000 1677509418.7374
CHLD 24 0.000000 1677509418.7374
CHLD 25 0.000000 1677509418.7374
CHLD 26 0.000000 1677509418.7374
CHLD 27 0.000000 1677509418.7374
CHLD 28 0.000000 1677509418.7374
CHLD 29 274.550781 1677509418.7375
CHLD 30 277.765625 1677509418.7375
CHLD 31 276.218750 1677509418.7375
CHLD 32 271.335938 1677509418.7375
CHLD 33 276.148438 1677509418.7375
CHLD 34 274.324219 1677509418.7375
CHLD 35 278.976562 1677509418.7375
CHLD 36 271.199219 1677509418.7376
CHLD 37 0.000000 1677509418.7376
CHLD 38 0.000000 1677509418.7376
CHLD 39 0.000000 1677509418.7376
CHLD 40 0.000000 1677509418.7376
CHLD 41 0.000000 1677509418.7376
CHLD 42 0.000000 1677509418.7376
CHLD 43 0.000000 1677509418.7377
CHLD 44 0.000000 1677509418.7377
CHLD 45 0.000000 1677509418.7377
CHLD 46 0.000000 1677509418.7377
CHLD 47 0.000000 1677509418.7377
CHLD 48 0.000000 1677509418.7377
MEM 7832.312500 1677509418.8551
CHLD 0 0.000000 1677509418.8708
CHLD 1 0.000000 1677509418.8708
CHLD 2 0.000000 1677509418.8708
CHLD 3 0.000000 1677509418.8708
CHLD 4 0.000000 1677509418.8709
CHLD 5 0.000000 1677509418.8709
CHLD 6 0.000000 1677509418.8709
CHLD 7 3169.808594 1677509418.8709
CHLD 8 277.921875 1677509418.8709
CHLD 9 274.781250 1677509418.8709
CHLD 10 277.781250 1677509418.8709
CHLD 11 269.101562 1677509418.8710
CHLD 12 271.992188 1677509418.8710
CHLD 13 276.148438 1677509418.8710
CHLD 14 274.796875 1677509418.8710
CHLD 15 278.574219 1677509418.8710
CHLD 16 273.644531 1677509418.8710
CHLD 17 0.000000 1677509418.8711
CHLD 18 0.000000 1677509418.8711
CHLD 19 0.000000 1677509418.8711
CHLD 20 0.000000 1677509418.8711
CHLD 21 0.000000 1677509418.8711
CHLD 22 0.000000 1677509418.8711
CHLD 23 0.000000 1677509418.8712
CHLD 24 0.000000 1677509418.8712
CHLD 25 0.000000 1677509418.8712
CHLD 26 0.000000 1677509418.8712
CHLD 27 0.000000 1677509418.8712
CHLD 28 0.000000 1677509418.8712
CHLD 29 274.550781 1677509418.8712
CHLD 30 277.777344 1677509418.8713
CHLD 31 276.218750 1677509418.8713
CHLD 32 271.335938 1677509418.8713
CHLD 33 276.148438 1677509418.8713
CHLD 34 274.324219 1677509418.8713
CHLD 35 278.976562 1677509418.8713
CHLD 36 0.000000 1677509418.8714
CHLD 37 0.000000 1677509418.8714
CHLD 38 0.000000 1677509418.8714
CHLD 39 0.000000 1677509418.8714
CHLD 40 0.000000 1677509418.8714
CHLD 41 0.000000 1677509418.8714
CHLD 42 0.000000 1677509418.8714
CHLD 43 0.000000 1677509418.8715
CHLD 44 0.000000 1677509418.8715
CHLD 45 0.000000 1677509418.8715
CHLD 46 0.000000 1677509418.8715
CHLD 47 0.000000 1677509418.8715
CHLD 48 0.000000 1677509418.8715
MEM 7832.312500 1677509418.9900
CHLD 0 0.000000 1677509419.0057
CHLD 1 0.000000 1677509419.0057
CHLD 2 0.000000 1677509419.0058
CHLD 3 0.000000 1677509419.0058
CHLD 4 0.000000 1677509419.0058
CHLD 5 0.000000 1677509419.0058
CHLD 6 0.000000 1677509419.0058
CHLD 7 3169.808594 1677509419.0058
CHLD 8 277.921875 1677509419.0058
CHLD 9 274.781250 1677509419.0059
CHLD 10 277.781250 1677509419.0059
CHLD 11 269.101562 1677509419.0059
CHLD 12 271.992188 1677509419.0059
CHLD 13 276.148438 1677509419.0059
CHLD 14 274.796875 1677509419.0059
CHLD 15 278.574219 1677509419.0060
CHLD 16 273.644531 1677509419.0060
CHLD 17 0.000000 1677509419.0060
CHLD 18 0.000000 1677509419.0060
CHLD 19 0.000000 1677509419.0060
CHLD 20 0.000000 1677509419.0060
CHLD 21 0.000000 1677509419.0060
CHLD 22 0.000000 1677509419.0061
CHLD 23 0.000000 1677509419.0061
CHLD 24 0.000000 1677509419.0061
CHLD 25 0.000000 1677509419.0061
CHLD 26 0.000000 1677509419.0061
CHLD 27 0.000000 1677509419.0061
CHLD 28 0.000000 1677509419.0062
CHLD 29 274.550781 1677509419.0062
CHLD 30 277.777344 1677509419.0062
CHLD 31 276.218750 1677509419.0062
CHLD 32 271.335938 1677509419.0062
CHLD 33 276.148438 1677509419.0062
CHLD 34 274.324219 1677509419.0062
CHLD 35 278.976562 1677509419.0063
CHLD 36 0.000000 1677509419.0063
CHLD 37 0.000000 1677509419.0063
CHLD 38 0.000000 1677509419.0063
CHLD 39 0.000000 1677509419.0063
CHLD 40 0.000000 1677509419.0063
CHLD 41 0.000000 1677509419.0063
CHLD 42 0.000000 1677509419.0064
CHLD 43 0.000000 1677509419.0064
CHLD 44 0.000000 1677509419.0064
CHLD 45 0.000000 1677509419.0064
CHLD 46 0.000000 1677509419.0064
CHLD 47 0.000000 1677509419.0064
CHLD 48 0.000000 1677509419.0064
MEM 7929.929688 1677509419.1252
CHLD 0 0.000000 1677509419.1422
CHLD 1 0.000000 1677509419.1422
CHLD 2 0.000000 1677509419.1422
CHLD 3 0.000000 1677509419.1422
CHLD 4 0.000000 1677509419.1423
CHLD 5 0.000000 1677509419.1423
CHLD 6 0.000000 1677509419.1423
CHLD 7 3251.296875 1677509419.1423
CHLD 8 277.921875 1677509419.1423
CHLD 9 274.781250 1677509419.1423
CHLD 10 277.781250 1677509419.1424
CHLD 11 269.101562 1677509419.1424
CHLD 12 271.992188 1677509419.1424
CHLD 13 276.148438 1677509419.1424
CHLD 14 274.796875 1677509419.1424
CHLD 15 278.574219 1677509419.1424
CHLD 16 271.468750 1677509419.1425
CHLD 17 0.000000 1677509419.1425
CHLD 18 0.000000 1677509419.1425
CHLD 19 0.000000 1677509419.1425
CHLD 20 0.000000 1677509419.1425
CHLD 21 0.000000 1677509419.1425
CHLD 22 0.000000 1677509419.1425
CHLD 23 0.000000 1677509419.1426
CHLD 24 0.000000 1677509419.1426
CHLD 25 0.000000 1677509419.1426
CHLD 26 0.000000 1677509419.1426
CHLD 27 0.000000 1677509419.1426
CHLD 28 0.000000 1677509419.1426
CHLD 29 274.550781 1677509419.1426
CHLD 30 277.777344 1677509419.1427
CHLD 31 276.218750 1677509419.1427
CHLD 32 271.335938 1677509419.1427
CHLD 33 276.148438 1677509419.1427
CHLD 34 274.324219 1677509419.1427
CHLD 35 278.976562 1677509419.1427
CHLD 36 0.000000 1677509419.1427
CHLD 37 0.000000 1677509419.1428
CHLD 38 0.000000 1677509419.1428
CHLD 39 0.000000 1677509419.1428
CHLD 40 0.000000 1677509419.1428
CHLD 41 0.000000 1677509419.1428
CHLD 42 0.000000 1677509419.1428
CHLD 43 0.000000 1677509419.1428
CHLD 44 0.000000 1677509419.1429
CHLD 45 0.000000 1677509419.1429
CHLD 46 0.000000 1677509419.1429
CHLD 47 0.000000 1677509419.1429
CHLD 48 0.000000 1677509419.1429
MEM 7617.648438 1677509419.2605
CHLD 0 0.000000 1677509419.2756
CHLD 1 0.000000 1677509419.2756
CHLD 2 0.000000 1677509419.2757
CHLD 3 0.000000 1677509419.2757
CHLD 4 0.000000 1677509419.2757
CHLD 5 0.000000 1677509419.2757
CHLD 6 0.000000 1677509419.2757
CHLD 7 3227.609375 1677509419.2757
CHLD 8 278.253906 1677509419.2758
CHLD 9 274.781250 1677509419.2758
CHLD 10 278.960938 1677509419.2758
CHLD 11 269.101562 1677509419.2758
CHLD 12 271.992188 1677509419.2758
CHLD 13 276.148438 1677509419.2758
CHLD 14 274.796875 1677509419.2758
CHLD 15 278.574219 1677509419.2759
CHLD 16 0.000000 1677509419.2759
CHLD 17 0.000000 1677509419.2759
CHLD 18 0.000000 1677509419.2759
CHLD 19 0.000000 1677509419.2759
CHLD 20 0.000000 1677509419.2759
CHLD 21 0.000000 1677509419.2759
CHLD 22 0.000000 1677509419.2759
CHLD 23 0.000000 1677509419.2760
CHLD 24 0.000000 1677509419.2760
CHLD 25 0.000000 1677509419.2760
CHLD 26 0.000000 1677509419.2760
CHLD 27 0.000000 1677509419.2760
CHLD 28 0.000000 1677509419.2760
CHLD 29 274.550781 1677509419.2761
CHLD 30 277.777344 1677509419.2761
CHLD 31 276.218750 1677509419.2761
CHLD 32 271.335938 1677509419.2761
CHLD 33 276.148438 1677509419.2761
CHLD 34 274.324219 1677509419.2762
CHLD 35 278.976562 1677509419.2762
CHLD 36 0.000000 1677509419.2762
CHLD 37 0.000000 1677509419.2762
CHLD 38 0.000000 1677509419.2762
CHLD 39 0.000000 1677509419.2762
CHLD 40 0.000000 1677509419.2762
CHLD 41 0.000000 1677509419.2763
CHLD 42 0.000000 1677509419.2763
CHLD 43 0.000000 1677509419.2763
CHLD 44 0.000000 1677509419.2763
CHLD 45 0.000000 1677509419.2763
CHLD 46 0.000000 1677509419.2763
CHLD 47 0.000000 1677509419.2763
CHLD 48 0.000000 1677509419.2764
MEM 7620.179688 1677509419.3940
CHLD 0 0.000000 1677509419.4108
CHLD 1 0.000000 1677509419.4108
CHLD 2 0.000000 1677509419.4108
CHLD 3 0.000000 1677509419.4108
CHLD 4 0.000000 1677509419.4108
CHLD 5 0.000000 1677509419.4109
CHLD 6 0.000000 1677509419.4109
CHLD 7 3227.609375 1677509419.4109
CHLD 8 279.273438 1677509419.4109
CHLD 9 274.781250 1677509419.4109
CHLD 10 278.960938 1677509419.4109
CHLD 11 269.101562 1677509419.4109
CHLD 12 271.992188 1677509419.4110
CHLD 13 276.148438 1677509419.4110
CHLD 14 274.796875 1677509419.4110
CHLD 15 278.574219 1677509419.4110
CHLD 16 0.000000 1677509419.4110
CHLD 17 0.000000 1677509419.4110
CHLD 18 0.000000 1677509419.4110
CHLD 19 0.000000 1677509419.4111
CHLD 20 0.000000 1677509419.4111
CHLD 21 0.000000 1677509419.4111
CHLD 22 0.000000 1677509419.4111
CHLD 23 0.000000 1677509419.4111
CHLD 24 0.000000 1677509419.4112
CHLD 25 0.000000 1677509419.4112
CHLD 26 0.000000 1677509419.4112
CHLD 27 0.000000 1677509419.4112
CHLD 28 0.000000 1677509419.4112
CHLD 29 274.550781 1677509419.4112
CHLD 30 278.957031 1677509419.4112
CHLD 31 276.218750 1677509419.4113
CHLD 32 271.335938 1677509419.4113
CHLD 33 276.148438 1677509419.4113
CHLD 34 274.324219 1677509419.4113
CHLD 35 278.976562 1677509419.4113
CHLD 36 0.000000 1677509419.4113
CHLD 37 0.000000 1677509419.4113
CHLD 38 0.000000 1677509419.4114
CHLD 39 0.000000 1677509419.4114
CHLD 40 0.000000 1677509419.4114
CHLD 41 0.000000 1677509419.4114
CHLD 42 0.000000 1677509419.4114
CHLD 43 0.000000 1677509419.4114
CHLD 44 0.000000 1677509419.4114
CHLD 45 0.000000 1677509419.4115
CHLD 46 0.000000 1677509419.4115
CHLD 47 0.000000 1677509419.4115
CHLD 48 0.000000 1677509419.4115
MEM 7620.179688 1677509419.5302
CHLD 0 0.000000 1677509419.5472
CHLD 1 0.000000 1677509419.5473
CHLD 2 0.000000 1677509419.5473
CHLD 3 0.000000 1677509419.5473
CHLD 4 0.000000 1677509419.5473
CHLD 5 0.000000 1677509419.5473
CHLD 6 0.000000 1677509419.5473
CHLD 7 3227.609375 1677509419.5474
CHLD 8 279.273438 1677509419.5474
CHLD 9 274.781250 1677509419.5474
CHLD 10 278.960938 1677509419.5474
CHLD 11 269.101562 1677509419.5474
CHLD 12 271.992188 1677509419.5474
CHLD 13 276.148438 1677509419.5475
CHLD 14 274.796875 1677509419.5475
CHLD 15 278.574219 1677509419.5475
CHLD 16 0.000000 1677509419.5475
CHLD 17 0.000000 1677509419.5475
CHLD 18 0.000000 1677509419.5475
CHLD 19 0.000000 1677509419.5475
CHLD 20 0.000000 1677509419.5476
CHLD 21 0.000000 1677509419.5476
CHLD 22 0.000000 1677509419.5476
CHLD 23 0.000000 1677509419.5476
CHLD 24 0.000000 1677509419.5476
CHLD 25 0.000000 1677509419.5476
CHLD 26 0.000000 1677509419.5476
CHLD 27 0.000000 1677509419.5477
CHLD 28 0.000000 1677509419.5477
CHLD 29 274.550781 1677509419.5477
CHLD 30 278.957031 1677509419.5477
CHLD 31 276.218750 1677509419.5477
CHLD 32 271.335938 1677509419.5477
CHLD 33 276.148438 1677509419.5477
CHLD 34 274.324219 1677509419.5478
CHLD 35 278.976562 1677509419.5478
CHLD 36 0.000000 1677509419.5478
CHLD 37 0.000000 1677509419.5478
CHLD 38 0.000000 1677509419.5478
CHLD 39 0.000000 1677509419.5478
CHLD 40 0.000000 1677509419.5478
CHLD 41 0.000000 1677509419.5478
CHLD 42 0.000000 1677509419.5479
CHLD 43 0.000000 1677509419.5479
CHLD 44 0.000000 1677509419.5479
CHLD 45 0.000000 1677509419.5479
CHLD 46 0.000000 1677509419.5479
CHLD 47 0.000000 1677509419.5479
CHLD 48 0.000000 1677509419.5479
MEM 7620.179688 1677509419.6655
CHLD 0 0.000000 1677509419.6809
CHLD 1 0.000000 1677509419.6809
CHLD 2 0.000000 1677509419.6810
CHLD 3 0.000000 1677509419.6810
CHLD 4 0.000000 1677509419.6810
CHLD 5 0.000000 1677509419.6810
CHLD 6 0.000000 1677509419.6810
CHLD 7 3227.609375 1677509419.6810
CHLD 8 279.273438 1677509419.6810
CHLD 9 274.781250 1677509419.6811
CHLD 10 278.960938 1677509419.6811
CHLD 11 269.101562 1677509419.6811
CHLD 12 271.992188 1677509419.6811
CHLD 13 276.148438 1677509419.6811
CHLD 14 274.796875 1677509419.6812
CHLD 15 278.574219 1677509419.6812
CHLD 16 0.000000 1677509419.6812
CHLD 17 0.000000 1677509419.6812
CHLD 18 0.000000 1677509419.6812
CHLD 19 0.000000 1677509419.6812
CHLD 20 0.000000 1677509419.6812
CHLD 21 0.000000 1677509419.6813
CHLD 22 0.000000 1677509419.6813
CHLD 23 0.000000 1677509419.6813
CHLD 24 0.000000 1677509419.6813
CHLD 25 0.000000 1677509419.6813
CHLD 26 0.000000 1677509419.6813
